141	3.84443e+03	1.06764e+00	9.24051e-03	1.65982e-03	-4.22505e+01	8.50071e-03
142	3.87617e+03	1.06719e+00	9.37003e-03	1.69975e-03	-4.24769e+01	8.73867e-03
143	3.90781e+03	1.06629e+00	9.50053e-03	1.74042e-03	-4.26838e+01	8.97647e-03
144	3.93935e+03	1.06493e+00	9.63198e-03	1.78181e-03	-4.28708e+01	9.21392e-03
145	3.97078e+03	1.06312e+00	9.76440e-03	1.82395e-03	-4.30374e+01	9.45090e-03
146	4.00208e+03	1.06087e+00	9.89779e-03	1.86683e-03	-4.31834e+01	9.68724e-03
147	4.03324e+03	1.05818e+00	1.00321e-02	1.91048e-03	-4.33084e+01	9.92282e-03
148	4.06425e+03	1.05505e+00	1.01675e-02	1.95488e-03	-4.34119e+01	1.01574e-02
149	4.09509e+03	1.05150e+00	1.03037e-02	2.00006e-03	-4.34936e+01	1.03910e-02
150	4.12576e+03	1.04752e+00	1.04410e-02	2.04601e-03	-4.35530e+01	1.06233e-02
151	4.15623e+03	1.04314e+00	1.05792e-02	2.09275e-03	-4.35900e+01	1.08542e-02
152	4.18651e+03	1.03834e+00	1.07184e-02	2.14027e-03	-4.36041e+01	1.10836e-02
153	4.21659e+03	1.03315e+00	1.08586e-02	2.18860e-03	-4.35952e+01	1.13113e-02
154	4.24647e+03	1.02758e+00	1.09997e-02	2.23773e-03	-4.35632e+01	1.15371e-02
155	4.27614e+03	1.02163e+00	1.11417e-02	2.28767e-03	-4.35075e+01	1.17609e-02
156	4.30561e+03	1.01532e+00	1.12848e-02	2.33842e-03	-4.34282e+01	1.19826e-02
157	4.33485e+03	1.00865e+00	1.14288e-02	2.38999e-03	-4.33249e+01	1.22020e-02
158	4.36388e+03	1.00164e+00	1.15737e-02	2.44240e-03	-4.31975e+01	1.24189e-02
159	4.39268e+03	9.94302e-01	1.17196e-02	2.49563e-03	-4.30457e+01	1.26332e-02
160	4.42124e+03	9.86646e-01	1.18665e-02	2.54970e-03	-4.28694e+01	1.28448e-02
161	4.44955e+03	9.78689e-01	1.20143e-02	2.60461e-03	-4.26684e+01	1.30535e-02
